timestamp,X,Y,Z
1764071496834,-0.055834,0.121248,9.831705
1764071496845,-0.059277,0.101339,9.855356
1764071496855,-0.041613,0.096549,9.841584
1764071496865,-0.039817,0.093256,9.816287
1764071496875,-0.045356,0.097896,9.871821
1764071496885,-0.036524,0.092657,9.807904
1764071496895,-0.06272,0.104632,9.864936
1764071496905,-0.075144,0.112267,9.823322
1764071496915,-0.068108,0.108973,9.861044
1764071496925,-0.052092,0.084724,9.831256
1764071496935,-0.057031,0.079485,9.838291
1764071496945,-0.057331,0.071701,9.820029
1764071496955,-0.047002,0.084125,9.817784
1764071496965,-0.039817,0.078287,9.837243
1764071496975,-0.042212,0.069755,9.827214
1764071496986,-0.051643,0.087867,9.826915
1764071496996,-0.040566,0.095801,9.840387
1764071497006,-0.037123,0.11062,9.817784
1764071497016,-0.054487,0.103585,9.840536
1764071497026,-0.038021,0.103285,9.832304
1764071497036,-0.042063,0.097597,9.845177
1764071497046,-0.046104,0.091011,9.824071
1764071497056,-0.050146,0.112117,9.836046
1764071497066,-0.035327,0.119452,9.83874
1764071497076,-0.047601,0.112267,9.871971
1764071497086,-0.045356,0.103585,9.832304
1764071497096,-0.059277,0.067959,9.823023
1764071497106,-0.047002,0.07215,9.842482
1764071497116,-0.050744,0.08637,9.822574
1764071497127,-0.054786,0.077389,9.849218
1764071497137,-0.055235,0.073198,9.801318
1764071497147,-0.041314,0.088915,9.844728
1764071497157,-0.057331,0.114961,9.835148
1764071497167,-0.035327,0.105081,9.831256
1764071497177,-0.027992,0.069905,9.78605
1764071497187,-0.044308,0.071851,9.827364
1764071497197,-0.05763,0.181722,9.994566
1764071497207,-0.063917,0.165256,9.729917
1764071497217,-0.030237,0.084424,9.948761
1764071497227,-0.036225,0.047302,9.720336
1764071497237,-0.083975,0.086221,9.901909
1764071497247,-0.06257,0.057031,9.789942
1764071497257,-0.039368,0.02904,9.859248
1764071497268,-0.040117,0.063169,9.779164
1764071497278,-0.041613,0.136815,9.864337
1764071497288,-0.0479,0.126786,9.852811
1764071497298,-0.03847,0.096699,9.818532
1764071497308,-0.038919,0.080233,9.828112
1764071497318,-0.065863,0.108973,9.817634
1764071497328,-0.056732,0.098944,9.82452
1764071497338,-0.047302,0.072,9.830058
1764071497348,-0.041763,0.067809,9.779763
1764071497358,-0.046553,0.095052,9.877659
1764071497368,-0.051792,0.105531,9.80042
1764071497378,-0.070054,0.076042,9.854008
1764071497388,-0.042811,0.07709,9.793684
1764071497399,-0.054786,0.044607,9.832453
1764071497409,-0.04326,0.108824,9.82901
1764071497419,-0.058977,0.135019,9.824071
1764071497429,-0.061073,0.090262,9.847123
1764071497439,-0.020208,0.078138,9.817934
1764071497449,-0.044607,0.098795,9.849518
1764071497459,-0.068557,0.146096,9.79054
1764071497469,-0.059576,0.079784,9.875713
1764071497479,-0.043859,0.047002,9.754316
1764071497489,-0.061372,0.076192,9.824969
1764071497499,-0.059277,0.148641,9.843381
1764071497509,-0.072449,0.175136,9.892778
1764071497519,-0.054636,0.098046,9.892179
1764071497529,-0.022902,0.069755,9.81943
1764071497540,-0.042661,0.106429,9.877959
1764071497550,-0.052541,0.117805,9.805509
1764071497560,-0.024699,0.033979,9.792636
1764071497570,-0.022753,0.010927,9.820179
1764071497580,-0.050744,0.103435,9.859248
1764071497590,-0.062121,0.12499,9.874516
1764071497600,-0.025447,0.092807,9.763147
1764071497610,0.167502,0.124691,9.879605
1764071497620,1.396446,0.410297,9.824819
1764071497630,2.636018,0.693358,9.810599
1764071497640,2.802472,0.604593,9.865535
1764071497650,2.881059,0.295635,9.769434
1764071497660,3.027454,-0.119152,9.748628
1764071497670,3.197052,-0.929417,9.755364
1764071497681,3.413651,-1.838177,9.6657
1764071497691,3.59702,-2.09175,9.681567
1764071497701,4.188739,-1.768123,10.06477
1764071497711,4.396208,-1.428479,9.993369
1764071497721,3.989504,-1.195115,9.938732
1764071497731,3.497327,-0.997975,9.856404
1764071497741,3.369942,-0.624651,9.787846
1764071497751,3.727249,0.064815,9.827214
1764071497761,3.817661,0.655637,9.803863
1764071497771,3.792813,0.330064,9.823472
1764071497781,4.468807,-0.277972,9.908046
1764071497791,4.778363,-0.77913,9.833801
1764071497801,5.572013,-1.455723,9.841584
1764071497811,5.243746,-2.507286,9.589509
1764071497822,3.484304,-3.16891,9.658515
1764071497832,2.040706,-2.195484,9.827514
1764071497842,2.360591,-0.443079,9.927057
1764071497852,3.435805,0.847538,9.939481
1764071497862,2.830015,1.574576,9.989177
1764071497872,2.223027,1.692081,9.779913
1764071497882,1.349444,1.522634,10.198442
1764071497892,3.214416,1.127905,9.510473
1764071497902,4.426146,-0.480501,9.714349
1764071497912,3.42398,-1.484313,9.767488
1764071497922,3.171305,-1.72157,9.508078
1764071497932,3.08239,-1.617686,9.845925
1764071497942,2.165247,-0.684077,9.618698
1764071497952,2.914439,0.336949,10.028396
1764071497963,1.778003,1.051114,10.050849
1764071497973,0.117506,1.262774,9.877959
1764071497983,1.772614,1.563349,9.908495
1764071497993,2.745291,1.251847,9.751023
1764071498003,1.045576,-0.127684,9.791439
1764071498013,1.363215,-0.944686,9.754915
1764071498023,1.177601,-0.409548,9.929601
1764071498033,1.725761,0.412991,9.899364
1764071498043,2.177821,0.872685,9.625284
1764071498053,-0.279768,1.020129,9.561666
1764071498063,-2.722089,0.423469,9.615554
1764071498073,-5.66018,-0.115111,10.070309
1764071498083,-6.1311,0.548459,10.149195
1764071498093,-6.757697,1.220412,10.066267
1764071498104,-6.19876,1.292562,9.725576
1764071498114,-6.875802,0.248034,9.864936
1764071498124,-6.647526,-0.830473,9.78111
1764071498134,-6.662196,-1.603017,10.495574
1764071498144,-3.817811,-1.604064,9.595646
1764071498154,-4.054169,-1.740431,9.832753
1764071498164,-5.223388,-1.640588,9.528286
1764071498174,-4.542604,-0.924478,9.934541
1764071498184,-5.257367,-0.151036,9.799073
1764071498194,-6.229595,0.143102,10.173145
1764071498204,-6.202352,0.426164,9.856404
1764071498214,-5.694458,0.853824,9.762848
1764071498224,-4.638255,1.164728,9.864337
1764071498235,-3.564088,1.003214,9.945618
1764071498245,-2.878215,0.567021,9.98334
1764071498255,-2.449357,0.354014,9.745484
1764071498265,-1.940116,0.320633,9.835447
1764071498275,-1.4427,0.60115,9.838141
1764071498285,-1.672921,0.924328,9.909693
1764071498295,-2.413282,1.333727,9.862241
1764071498305,-3.067571,1.9958,9.88215
1764071498315,-3.208727,2.71221,9.861942
1764071498325,-3.041375,3.506009,9.936188
1764071498335,-3.072511,3.995491,9.895023
1764071498345,-2.203268,4.57823,9.883497
1764071498355,-0.977767,5.048102,9.864038
1764071498365,0.494871,5.633834,9.836944
1764071498376,0.878224,6.228548,9.859547
1764071498386,0.374072,6.336623,9.815089
1764071498396,-0.083077,6.417155,9.930948
1764071498406,-0.454006,6.647676,10.059531
1764071498416,-0.569865,5.135521,9.442365
1764071498426,-0.276625,3.703149,9.756711
1764071498436,0.811313,4.161346,10.119407
1764071498446,2.126328,3.992947,9.780212
1764071498456,2.496508,2.479893,9.71375
1764071498466,2.117347,0.365839,9.951306
1764071498476,1.805096,-0.5531,9.808503
1764071498486,1.446442,-0.791255,9.848021
1764071498496,1.061443,-0.434397,9.874965
1764071498506,0.635878,-0.282912,9.763596
1764071498517,0.17319,-1.242267,9.753418
1764071498527,-0.781375,-2.138303,9.858499
1764071498537,-1.627565,-3.054249,9.917926
1764071498547,-1.911076,-3.463198,9.715846
1764071498557,-1.935625,-4.200116,9.792337
1764071498567,-1.919009,-5.387447,9.732761
1764071498577,-0.605191,-4.977,10.068961
1764071498587,-0.426463,-3.47667,10.079739
1764071498597,-1.046474,-3.088976,9.820179
1764071498607,-1.982477,-2.999612,9.802815
1764071498617,-2.889142,-2.72673,9.962233
1764071498627,-4.0154,-2.912943,9.654773
1764071498637,-4.250262,-2.996169,9.876611
1764071498647,-3.478766,-3.378025,9.811198
1764071498658,-2.61581,-3.936514,9.67543
1764071498668,-1.68789,-5.210215,9.836345
1764071498678,-0.99079,-5.905819,9.804911
1764071498688,-0.402214,-5.558242,9.788295
1764071498698,-0.498164,-4.222419,9.788445
1764071498708,-0.659828,-1.906436,9.804012
1764071498718,-0.661175,-0.258812,9.982292
1764071498728,-0.405507,0.270637,9.890383
1764071498738,-0.339644,0.366139,9.870025
1764071498748,0.161065,-0.120499,9.781409
1764071498758,0.714614,-0.892893,9.806258
1764071498768,0.732876,-0.340093,9.799821
1764071498778,0.37048,-0.642913,9.812096
1764071498788,-0.272883,-0.874482,9.849218
1764071498799,-0.685724,-0.425116,9.852063
1764071498809,-0.565674,-0.21181,9.826765
1764071498819,-0.361049,-0.339793,9.814042
1764071498829,-0.220641,0.275278,9.847871
1764071498839,-0.058079,0.775537,9.957144
1764071498849,0.177381,0.847538,10.024803
1764071498859,0.449515,1.972748,10.035431
1764071498869,0.65399,2.231559,10.027348
1764071498879,0.832269,1.478026,9.796079
1764071498889,-1.403781,-8.616831,8.998987
1764071498899,-1.328338,-6.745423,9.971963
1764071498909,0.477956,2.330953,10.048903
1764071498919,-0.266895,-0.653541,9.860445
1764071498929,-0.110919,0.179477,9.967622
1764071498940,-0.062271,-0.100291,9.794881
1764071498950,-0.076042,0.096549,10.342592
1764071498960,-0.071402,-0.424667,9.211395
1764071498970,-0.112267,0.268691,10.173145
1764071498980,0.186961,-0.459993,9.632469
1764071498990,-0.249232,0.13472,9.855056
1764071499000,-0.340692,0.758473,9.740544
1764071499010,-0.179177,0.267643,9.816586
1764071499020,-0.064366,-0.000748,9.842782
1764071499030,-0.097447,0.147593,9.830956
1764071499040,-0.102986,0.109872,9.859846
1764071499050,-0.093406,0.153431,9.822424
1764071499060,-0.113165,0.079934,9.83904
1764071499070,-0.099393,0.101639,9.815538
1764071499081,-0.097148,0.058828,9.841135
1764071499091,-0.111219,0.140109,9.851464
1764071499101,-0.10089,0.14894,9.841285
1764071499111,-0.088017,0.178429,9.839788
1764071499121,-0.098345,0.117206,9.830956
1764071499131,-0.122745,0.063169,9.835297
1764071499141,-0.087269,-0.00973,9.82437
1764071499151,-0.096549,-0.00958,9.837992
1764071499161,-0.087568,-0.002844,9.834549
1764071499171,-0.096849,0.054636,9.829759
1764071499181,-0.11062,0.070653,9.8341
1764071499191,-0.09625,0.078437,9.82946
1764071499201,-0.111368,0.061522,9.85326
1764071499212,-0.109572,0.038919,9.831855
1764071499222,-0.104932,0.019909,9.837243
1764071499232,-0.100142,0.02395,9.826017
1764071499242,-0.113464,0.055085,9.833501
1764071499252,-0.094304,0.111219,9.842183
1764071499262,-0.103136,0.139959,9.827813
1764071499272,-0.10598,0.104333,9.834549
1764071499282,-0.112267,0.106129,9.832603
1764071499292,-0.106429,0.107477,9.835597
1764071499302,-0.092208,0.076491,9.84832
1764071499312,-0.094454,0.078138,9.844578
1764071499322,-0.102237,0.078287,9.835148
1764071499332,-0.10119,0.081131,9.847123
1764071499342,-0.111368,0.096998,9.834549
1764071499353,-0.102537,0.111967,9.827963
1764071499363,-0.102537,0.142055,9.831256
1764071499373,-0.093106,0.147443,9.817185
1764071499383,-0.100741,0.13457,9.845626
1764071499393,-0.116308,0.088017,9.837393
1764071499403,-0.109872,0.053439,9.846674
1764071499413,-0.101788,0.008981,9.837992
1764071499423,-0.113464,0.003593,9.830807
1764071499433,-0.092508,0.006886,9.81973
1764071499443,-0.106129,0.043859,9.827663
1764071499453,-0.093705,0.062121,9.822873
1764071499463,-0.103435,0.096699,9.832603
1764071499473,-0.132624,0.07709,9.836495
1764071499483,-0.111518,0.089065,9.828112
1764071499494,-0.10119,0.08173,9.841734
1764071499504,-0.122146,0.075742,9.827065
1764071499514,-0.113015,0.07694,9.836345
1764071499524,-0.105081,0.083526,9.827963
1764071499534,-0.092208,0.093555,9.834399
1764071499544,-0.121098,0.089813,9.838591
1764071499554,-0.111219,0.064067,9.820478
1764071499564,-0.098795,0.072449,9.827065
1764071499574,-0.095202,0.047152,9.815089
1764071499584,-0.094903,0.045206,9.832154
1764071499594,-0.089214,0.050146,9.831256
1764071499604,-0.083526,0.073347,9.851015
1764071499614,-0.094603,0.093855,9.823771
1764071499624,-0.113614,0.09131,9.811198
1764071499635,-0.098196,0.070354,9.845027
1764071499645,-0.096549,0.099244,9.82916
1764071499655,-0.116009,0.094154,9.853559
1764071499665,-0.104183,0.106578,9.827214
1764071499675,-0.102986,0.076491,9.846374
1764071499685,-0.104034,0.106878,9.824669
1764071499695,-0.104483,0.079485,9.831405
1764071499705,-0.103884,0.057031,9.82901
1764071499715,-0.087119,0.016166,9.832154
1764071499725,-0.108824,0.040865,9.848021
1764071499735,-0.104034,0.071701,9.838291
1764071499745,-0.114512,0.053589,9.854757
1764071499755,-0.085772,0.049397,9.82422
1764071499765,-0.098645,0.10598,9.840087
1764071499776,-0.121697,0.111368,9.841584
1764071499786,-0.099393,0.086071,9.829909
1764071499796,-0.112566,0.049846,9.831405
1764071499806,-0.098046,0.07694,9.827813
1764071499816,-0.127086,0.090262,9.842782
1764071499826,-0.105381,0.045206,9.837543
1764071499836,-0.075144,0.033231,9.829759
1764071499846,-0.1202,0.059726,9.839489
1764071499856,-0.109123,0.095501,9.837992
1764071499866,-0.112416,0.077688,9.811796
1764071499876,-0.108075,0.070803,9.836645
1764071499886,-0.095501,0.087119,9.839938
1764071499896,-0.08652,0.123344,9.837094
1764071499906,-0.097747,0.145048,9.835746
1764071499917,-0.112566,0.125739,9.834399
1764071499927,-0.118853,0.123942,9.85326
1764071499937,-0.090262,0.088017,9.824969
1764071499947,-0.114961,0.083526,9.868678
1764071499957,-0.118703,0.082928,9.822724
1764071499967,-0.104483,0.100741,9.825268
1764071499977,-0.106578,0.062121,9.842333
1764071499987,-0.108674,0.066462,9.814042
1764071499997,-0.107926,0.07679,9.859098
1764071500007,-0.096699,0.053439,9.831855
1764071500017,-0.091609,0.048349,9.836944
1764071500027,-0.098345,0.000898,9.825268
1764071500037,-0.095202,0.02889,9.817634
1764071500047,-0.104632,0.045805,9.837692
1764071500058,-0.118404,0.08173,9.828861
1764071500068,-0.100591,0.112566,9.846524
1764071500078,-0.095651,0.128583,9.830058
1764071500088,-0.106129,0.121547,9.833052
1764071500098,-0.101339,0.098196,9.827813
1764071500108,-0.112566,0.046404,9.835148
1764071500118,-0.102836,0.030237,9.826765
1764071500128,-0.100291,0.024848,9.847422
1764071500138,-0.107177,0.041613,9.836645
1764071500148,-0.093256,0.055235,9.805659
1764071500158,-0.09116,0.06751,9.837842
1764071500168,-0.107776,0.099992,9.838291
1764071500178,-0.095202,0.161963,9.845027
1764071500189,-0.095052,0.042362,9.822125
1764071500199,-0.096549,0.008981,9.825119
1764071500209,-0.089065,0.008233,9.836196
1764071500219,-0.10583,0.075742,9.844728
1764071500229,-0.095501,0.104183,9.837094
1764071500239,-0.0964,0.149389,9.849967
1764071500249,-0.109572,0.18756,9.851314
1764071500259,-0.107027,0.131277,9.827214
1764071500269,-0.0964,0.07215,9.840986
1764071500279,-0.100591,0.033381,9.82916
1764071500289,-0.099842,0.056133,9.850566
1764071500299,-0.103136,0.07215,9.831405
1764071500309,-0.106429,0.07709,9.842033
1764071500319,-0.096699,0.076341,9.853709
1764071500330,-0.104034,0.083975,9.844129
1764071500340,-0.117057,0.066611,9.845476
1764071500350,-0.105081,0.031435,9.837094
1764071500360,-0.096549,0.047302,9.844428
1764071500370,-0.101938,0.045954,9.82452
1764071500380,-0.104782,0.069306,9.832753
1764071500390,-0.093705,0.106429,9.825268
1764071500400,-0.082778,0.098795,9.825119
1764071500410,-0.104034,0.092208,9.837393
1764071500420,-0.102986,0.064067,9.840237
1764071500430,-0.104333,0.028591,9.833202
1764071500440,-0.100142,0.02425,9.833801
1764071500450,-0.099693,0.044607,9.829909
1764071500460,-0.106429,0.044308,9.828561
1764071500471,-0.10583,0.073198,9.828561
1764071500481,-0.089214,0.094154,9.834399
1764071500491,-0.094903,0.128283,9.828711
1764071500501,-0.08652,0.133822,9.835597
1764071500511,-0.08667,0.127086,9.836645
1764071500521,-0.082329,0.065264,9.839638
1764071500531,-0.104932,0.022304,9.827214
1764071500541,-0.117057,0.031285,9.820628
1764071500551,-0.085472,0.039368,9.842333
1764071500561,-0.110171,0.075892,9.823173
1764071500571,-0.103884,0.121996,9.840836
1764071500581,-0.098645,0.147144,9.846973
1764071500591,-0.109572,0.160017,9.828561
1764071500601,-0.107177,0.144001,9.848021
1764071500612,-0.113464,0.065713,9.824819
1764071500622,-0.110021,-0.027243,9.826316
1764071500632,-0.101339,-0.045954,9.846524
1764071500642,-0.098645,0.078437,9.820778
1764071500652,-0.088316,0.178279,9.836196
1764071500662,-0.10598,0.183518,9.827214
1764071500672,-0.11047,0.116907,9.840686
1764071500682,-0.092358,0.059426,9.832004
1764071500692,-0.119601,0.03862,9.838591
1764071500702,-0.103285,0.017065,9.830807
1764071500712,-0.090412,0.049996,9.821526
1764071500722,-0.096849,0.127535,9.82946
1764071500732,-0.093705,0.14445,9.853709
1764071500742,-0.104782,0.051942,9.852961
1764071500753,-0.090711,-0.028591,9.818682
1764071500763,-0.106429,0.032782,9.839489
1764071500773,-0.111069,0.020657,9.825418
1764071500783,-0.073048,0.054487,9.821975
1764071500793,-0.097148,0.138761,9.835597
1764071500803,-0.136366,0.18756,9.835297
1764071500813,-0.094753,0.125589,9.864187
1764071500823,-0.10119,0.085023,9.839788
1764071500833,-0.104932,0.065713,9.855356
1764071500843,-0.104932,0.026196,9.830058
1764071500853,-0.118853,-0.000898,9.828262
1764071500863,-0.105231,0.008981,9.824669
1764071500873,-0.08637,0.079784,9.817035
1764071500883,-0.099244,0.092807,9.839938
1764071500894,-0.091609,0.082478,9.830358
1764071500904,-0.082478,0.073198,9.847871
1764071500914,-0.095352,0.093106,9.826915
1764071500924,-0.109273,0.089214,9.836944
1764071500934,-0.105231,0.063767,9.840686
1764071500944,-0.109572,0.093705,9.833801
1764071500954,-0.111967,0.085921,9.841135
1764071500964,-0.100142,0.098645,9.846524
1764071500974,-0.113314,0.061821,9.842333
1764071500984,-0.087418,0.042063,9.821227
1764071500994,-0.103285,0.071701,9.850416
1764071501004,-0.111368,0.097298,9.84368
1764071501014,-0.094603,0.073797,9.846374
1764071501025,-0.0964,0.089664,9.832453
1764071501035,-0.120499,0.066013,9.822574
1764071501045,-0.0961,0.06736,9.834699
1764071501055,-0.097148,0.04805,9.818083
1764071501065,-0.112716,0.082478,9.838291
1764071501075,-0.101639,0.084424,9.820628
1764071501085,-0.112416,0.089813,9.841584
1764071501095,-0.095501,0.078886,9.83874
1764071501105,-0.09131,0.064366,9.847272
1764071501115,-0.106728,0.091609,9.849967
1764071501125,-0.105531,0.072449,9.844877
