timestamp,X,Y,Z
1764067952127,-0.002326,0.002438,0.000761
1764067952137,-0.00106,0.002125,0.000101
1764067952147,-0.001963,0.00178,0.000314
1764067952157,-0.0037,0.001901,-0.000892
1764067952167,-0.002108,0.00195,-0.001103
1764067952177,-0.001729,0.003252,0.00078
1764067952187,-0.000119,0.002479,0.000312
1764067952197,-0.00061,-0.000652,-0.000507
1764067952207,-0.007984,0.002751,-0.000981
1764067952217,-0.000306,0.001166,0.00003
1764067952227,-0.001816,0.002966,-0.000411
1764067952237,-0.002773,-0.000613,0.000375
1764067952247,-0.003634,0.000786,0.00228
1764067952257,-0.001968,0.002399,-0.001231
1764067952268,-0.00047,-0.000473,0.001058
1764067952278,-0.000626,0.001223,-0.001448
1764067952288,-0.000494,-0.000861,0.000927
1764067952298,-0.001228,0.000988,0.001461
1764067952308,-0.000472,0.001172,0.000229
1764067952318,-0.001258,0.000739,-0.000359
1764067952328,-0.004025,0.001792,-0.001178
1764067952338,-0.004038,0.003264,0.000182
1764067952348,-0.000229,0.002346,-0.000206
1764067952358,-0.002871,-0.000013,-0.000475
1764067952368,-0.002591,0.000768,-0.000228
1764067952378,0.000058,0.001943,0.000142
1764067952388,-0.003777,-0.000928,-0.001399
1764067952399,-0.000845,0.000931,0.000646
1764067952409,-0.000878,0.001791,0.000353
1764067952419,0.000254,-0.00078,0.000574
1764067952429,-0.002057,0.001481,-0.000972
1764067952439,-0.001852,0.001104,-0.000883
1764067952449,-0.000114,0.000523,0.001951
1764067952459,0.000883,0.001965,0.000794
1764067952469,-0.003398,0.003511,-0.002335
1764067952479,-0.001268,-0.000232,-0.001415
1764067952489,-0.002601,0.000321,0.000067
1764067952499,-0.000213,-0.000485,-0.000253
1764067952509,0.001019,-0.000267,0.001577
1764067952519,-0.003429,0.001115,-0.000663
1764067952529,-0.000621,0.001519,0.000986
1764067952540,0.002104,0.001792,0.001059
1764067952550,-0.004936,0.001578,-0.001005
1764067952560,-0.000895,0.003318,0.000236
1764067952570,-0.000524,0.001233,0.000598
1764067952580,-0.002539,0.000666,0.0004
1764067952590,-0.000298,0.003912,-0.000976
1764067952600,-0.003325,0.001644,-0.000069
1764067952610,0.000272,0.001116,-0.001938
1764067952620,-0.003452,0.002559,0.000753
1764067952630,-0.000688,0.000968,0.003588
1764067952640,-0.003905,0.002316,-0.001628
1764067952650,0.001553,0.00043,-0.000893
1764067952660,0.000852,0.002934,-0.001475
1764067952670,-0.002368,0.001359,0.001334
1764067952681,-0.000605,0.001127,-0.000838
1764067952691,0.000789,-0.00014,0.000048
1764067952701,0.000405,0.002519,0.001341
1764067952711,-0.000251,0.000983,0.000298
1764067952721,-0.001142,-0.000058,0.000118
1764067952731,-0.00013,0.000785,0.001518
1764067952741,-0.000591,0.001796,0.000433
1764067952751,-0.001431,0.001779,0.00056
1764067952761,-0.001241,0.002535,-0.00032
1764067952771,-0.002339,-0.000505,0.000554
1764067952781,-0.002171,0.002706,-0.003454
1764067952791,-0.001843,0.001402,0.001363
1764067952801,-0.001283,0.002013,-0.001339
1764067952811,-0.000194,0.001016,0.001507
1764067952822,-0.000056,0.000685,0.000059
1764067952832,0.000498,0.001441,0.000415
1764067952842,0.000448,0.000264,0.002278
1764067952852,-0.004442,0.002531,-0.00097
1764067952862,0.000441,0.00109,0.001554
1764067952872,-0.001981,0.001003,-0.001412
1764067952882,-0.000489,0.002128,-0.001033
1764067952892,-0.005201,0.001202,-0.000974
1764067952902,-0.000483,0.00081,-0.000664
1764067952912,-0.003551,-0.001193,-0.00074
1764067952922,0.000201,0.001637,0.002349
1764067952932,0.004259,0.00256,0.003008
1764067952942,-0.005828,-0.000044,0.000279
1764067952953,-0.000308,0.004455,0.001575
1764067952963,-0.000419,0.00032,-0.000968
1764067952973,-0.000622,-0.00001,-0.000381
1764067952983,-0.001413,0.001604,0.002018
1764067952993,-0.000509,0.000223,0.000042
1764067953003,-0.001151,0.002077,0.000665
1764067953013,-0.002646,0.000504,-0.000443
1764067953023,-0.002896,0.000268,0.000744
1764067953033,-0.0027,0.002337,-0.001457
1764067953043,0.000321,0.002842,-0.001406
1764067953053,-0.000976,0.004127,0.000023
1764067953063,0.001004,0.00123,0.000042
1764067953073,0.001937,0.002448,-0.001316
1764067953083,-0.000256,0.002534,0.001123
1764067953094,-0.002346,-0.000251,0.000052
1764067953104,-0.002443,0.001521,0.001572
1764067953114,0.000733,-0.000109,0.000259
1764067953124,0.001534,0.003255,-0.000399
1764067953134,0.001059,0.001199,0.000687
1764067953144,-0.001504,-0.001374,-0.000067
1764067953154,-0.003303,-0.000404,0.002299
1764067953164,-0.000494,0.002046,0.00034
1764067953174,0.000292,0.001177,0.002189
1764067953184,-0.002152,0.001527,0.002492
1764067953194,0.000428,0.000037,0.000057
1764067953204,-0.001133,0.001529,0.000953
1764067953214,-0.002629,0.001668,-0.000562
1764067953224,-0.000975,0.000566,0.000276
1764067953235,-0.001178,0.002115,0.001572
1764067953245,-0.003062,0.000159,-0.001429
1764067953255,-0.00195,0.002751,0.000901
1764067953265,0.001576,0.000839,0.001708
1764067953275,0.000408,0.001788,0.002532
1764067953285,0.002099,0.001003,0.001814
1764067953295,0.000258,0.00189,0.002189
1764067953305,-0.001296,0.00361,-0.000293
1764067953315,0.001454,0.002207,-0.000576
1764067953325,-0.00229,0.001367,-0.000859
1764067953335,-0.000087,0.000489,-0.000071
1764067953345,-0.0004,0.00078,0.001676
1764067953355,0.004068,0.001273,0.000847
1764067953366,-0.001622,0.001509,0.001126
1764067953376,-0.003116,0.002314,-0.00173
1764067953386,-0.000825,0.001764,0.000287
1764067953396,-0.002067,0.000809,0.000259
1764067953406,-0.003714,0.001211,-0.000679
1764067953416,-0.003399,0.002016,0.00105
1764067953426,0.000411,0.000737,-0.000434
1764067953436,-0.0022,0.000841,0.000302
1764067953446,-0.000673,0.000512,-0.001041
1764067953456,-0.000728,0.001323,0.001067
1764067953466,0.000648,0.003613,-0.000531
1764067953476,0.000334,0.002217,-0.002317
1764067953486,0.000142,0.001411,-0.000663
1764067953496,-0.002538,-0.000003,-0.000149
1764067953507,-0.001301,0.001308,0.001313
1764067953517,-0.001139,0.00367,-0.001897
1764067953527,-0.003961,0.003527,0.001033
1764067953537,0.00025,0.000685,-0.002509
1764067953547,-0.001564,0.002527,-0.000736
1764067953557,0.000386,0.001944,0.001219
1764067953567,-0.000447,0.001283,-0.000028
1764067953577,-0.003019,-0.000493,0.001236
1764067953587,-0.002199,0.001391,0.000181
1764067953597,-0.001437,0.000805,-0.000428
1764067953607,0.001288,-0.000725,0.001129
1764067953617,0.001486,0.002833,0.00192
1764067953627,-0.001737,0.00137,0.001317
1764067953637,-0.001261,0.001125,0.000881
1764067953648,-0.000068,0.00151,-0.000741
1764067953658,-0.0036,0.00218,0.000088
1764067953668,-0.003201,0.002524,0.000326
1764067953678,-0.00061,0.002486,0.001522
1764067953688,-0.000915,0.002614,-0.00311
1764067953698,-0.000912,0.00024,-0.001557
1764067953708,-0.000094,0.001443,0.001671
1764067953718,-0.000697,-0.000171,0.003104
1764067953728,-0.000311,0.00156,-0.0015
1764067953738,-0.001753,0.000933,-0.001325
1764067953748,-0.00237,0.004054,0.00047
1764067953758,-0.000682,0.004107,-0.001256
1764067953768,-0.00319,0.002515,-0.001086
1764067953779,0.000231,0.003303,-0.000559
1764067953789,-0.001495,0.001115,-0.000319
1764067953799,-0.001609,0.00073,-0.001197
1764067953809,-0.002145,0.001169,0.003606
1764067953819,-0.005193,0.000616,0.001139
1764067953829,-0.001845,0.001985,-0.000982
1764067953839,-0.002006,0.001132,0.000979
1764067953849,-0.004994,0.00262,-0.003597
1764067953859,-0.000583,0.00224,-0.001335
1764067953869,-0.003903,0.00352,0.001554
1764067953879,-0.000274,0.001595,-0.000538
1764067953889,0.000255,0.000678,-0.002342
1764067953899,0.00052,0.001299,-0.000793
1764067953909,0.000264,0.005342,0.000486
1764067953920,-0.002543,0.001169,0.001732
1764067953930,0.001882,0.001625,0.000963
1764067953940,0.000375,0.002678,-0.00126
1764067953950,0.000336,0.002524,-0.000904
1764067953960,-0.005384,0.003774,-0.002009
1764067953970,-0.000852,-0.000228,-0.000882
1764067953980,-0.005204,0.000968,-0.001656
1764067953990,0.00251,0.001451,-0.00041
1764067954000,0.000087,0.000553,0.0006
1764067954010,-0.00251,0.004578,-0.000189
1764067954020,0.000949,0.001517,-0.000295
1764067954030,-0.003699,0.004094,0.000835
1764067954040,0.002444,-0.000442,0.00005
1764067954050,-0.000115,0.001505,-0.001004
1764067954061,-0.003356,0.003425,-0.001666
1764067954071,-0.001199,0.003285,0.001056
1764067954081,-0.004609,0.003649,0.000323
1764067954091,-0.001038,-0.000239,0.00111
1764067954101,-0.004388,0.00314,-0.000088
1764067954111,0.000732,0.001911,-0.00041
1764067954121,-0.002798,0.002335,-0.002406
1764067954131,-0.0006,0.00259,0.002091
1764067954141,-0.000744,0.001452,0.000433
1764067954151,-0.002353,0.001211,0.001101
1764067954161,-0.002136,0.00208,0.000429
1764067954171,-0.001794,0.004205,0.001854
1764067954181,0.000684,0.000694,0.000326
1764067954192,0.000431,0.000685,-0.001264
1764067954202,-0.003353,0.000605,0.000199
1764067954212,-0.001328,0.00243,-0.001298
1764067954222,0.001329,0.001021,0.001114
1764067954232,-0.001017,0.001187,-0.000149
1764067954242,0.001406,0.001604,-0.001954
1764067954252,0.000287,0.000154,-0.001079
1764067954262,-0.003357,0.001741,0.001306
1764067954272,-0.001044,0.003061,-0.000995
1764067954282,0.000117,0.001972,0.002299
1764067954292,-0.002539,-0.000057,-0.000316
1764067954302,0.00048,0.002711,0.001482
1764067954312,-0.002604,0.00071,-0.000311
1764067954322,0.003618,0.00119,-0.000964
1764067954333,-0.002412,0.002561,0.000219
1764067954343,-0.000458,0.002105,0.001077
1764067954353,0.000166,0.003208,0.000523
1764067954363,-0.002634,0.00183,-0.000084
1764067954373,-0.000527,-0.001224,0.003186
1764067954383,-0.000962,0.002679,0.001121
1764067954393,-0.003781,0.001416,0.002031
1764067954403,-0.000833,0.003035,-0.000391
1764067954413,-0.001821,0.000462,0.000254
1764067954423,-0.001409,0.001569,-0.002814
1764067954433,-0.001421,0.002592,-0.000415
1764067954443,0.002347,0.002474,0.002322
1764067954453,-0.000996,-0.000225,0.002275
1764067954463,-0.001237,0.001625,0.000548
1764067954474,-0.002193,0.000931,0.001202
1764067954484,-0.003397,0.003829,-0.002004
1764067954494,0.003205,0.003332,-0.002417
1764067954504,-0.001833,0.001062,-0.001032
1764067954514,-0.001299,0.000678,0.001102
1764067954524,-0.001896,-0.000569,-0.00051
1764067954534,-0.003239,-0.000439,-0.000278
1764067954544,-0.001566,0.002745,0.000625
1764067954554,-0.002399,0.000151,-0.001287
1764067954564,-0.002389,-0.000415,0.001248
1764067954574,0.000238,0.002145,-0.000736
1764067954584,-0.00034,0.00238,-0.000275
1764067954594,-0.001891,0.001124,-0.000926
1764067954604,-0.000016,0.003212,0.004388
1764067954615,-0.001641,0.000573,-0.000099
1764067954625,0.000621,-0.0003,0.002065
1764067954635,-0.002286,0.000948,-0.001067
1764067954645,-0.001998,0.002321,-0.000319
1764067954655,0.000154,-0.000369,0.000237
1764067954665,-0.003286,0.002125,-0.001239
1764067954675,-0.000788,0.001283,-0.001127
1764067954685,-0.000528,0.001582,-0.000532
1764067954695,-0.002363,0.001344,-0.001581
1764067954705,-0.00347,0.000893,-0.000929
1764067954715,-0.002131,-0.000009,-0.000245
1764067954725,0.000576,0.001484,0.000574
1764067954735,0.000204,0.001127,0.000085
1764067954746,-0.002592,0.001988,0.001703
1764067954756,-0.000075,0.001935,0.000222
1764067954766,-0.001939,-0.001011,0.001565
1764067954776,0.001304,0.001066,0.001561
1764067954786,-0.001501,0.001427,-0.000148
1764067954796,-0.001753,0.000703,0.000226
1764067954806,0.001305,0.001524,0.002
1764067954816,-0.002016,0.001683,-0.000173
1764067954826,0.000709,0.003105,0.00102
1764067954836,-0.001614,0.002874,0.000076
1764067954846,-0.00199,0.002564,-0.000023
1764067954856,0.000513,0.001508,-0.000156
1764067954866,-0.004507,0.001145,-0.000105
1764067954876,-0.000288,0.002918,-0.001196
1764067954887,-0.000443,0.001533,-0.000182
1764067954897,-0.000689,0.001168,0.002234
1764067954907,0.00158,0.000651,0.000809
1764067954917,-0.003999,0.002824,-0.002363
